REGION,DISTRICT NAME AND NUMBER,CUMULATIVE YEAR END ENROLLMENT,DISCIPLINE POPULATION,DISCIPLINE RECORD COUNT,STUDENTS EXPELLED,STUDENTS EXPELLED TO JJAEP,STUDENTS REMOVED TO A DAEP,STUDENTS SUSPENDED IN SCHOOL,DISCRETIONARY DAEP REMOVALS,DISCRETIONARY EXPULSIONS,DISCRETIONARY EXPULSIONS TO JJAEP,MANDATORY DAEP REMOVALS,MANDATORY EXPULSIONS,MANDATORY EXPULSIONS TO JJAEP,STUDENTS SUSPENDED OUT OF SCHOOL
7,LUFKIN ISD 003903,8732.0,1029.0,3098.0,0.0,0.0,310.0,822.0,309.0,0.0,0.0,73.0,0.0,0.0,341.0
7,MALAKOFF ISD 107906,1560.0,236.0,604.0,0.0,0.0,38.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
7,MARSHALL ISD 102902,5777.0,1323.0,4074.0,0.0,0.0,429.0,1040.0,500.0,0.0,0.0,44.0,0.0,0.0,596.0
7,MARTINS MILL ISD 234905,559.0,32.0,54.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,MARTINSVILLE ISD 174909,408.0,18.0,25.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,MINEOLA ISD 250903,1765.0,203.0,439.0,0.0,0.0,27.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
7,MOUNT ENTERPRISE ISD 201907,451.0,46.0,76.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,MURCHISON ISD 107908,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,NACOGDOCHES ISD 174904,6761.0,1494.0,4660.0,0.0,0.0,121.0,1248.0,51.0,0.0,0.0,56.0,0.0,0.0,712.0
7,NECHES ISD 001906,386.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,NEW DIANA ISD 230906,1166.0,106.0,212.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
7,NEW SUMMERFIELD ISD 037908,571.0,54.0,93.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ORE CITY ISD 230903,1040.0,208.0,489.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
7,OVERTON ISD 201908,584.0,136.0,409.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,PALESTINE ISD 001907,3706.0,518.0,1080.0,0.0,0.0,125.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7,PANOLA CHARTER SCHOOL 183801,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,PINE TREE ISD 092904,5113.0,894.0,2694.0,0.0,0.0,112.0,819.0,30.0,0.0,0.0,59.0,0.0,0.0,275.0
7,PINEYWOODS COMMUNITY ACADEMY 003801,1065.0,149.0,229.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7,QUITMAN ISD 250904,1232.0,164.0,386.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
7,RAINS ISD 190903,1846.0,365.0,1049.0,0.0,0.0,45.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
7,RANCH ACADEMY 234801,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,RUSK ISD 037907,2251.0,268.0,894.0,0.0,0.0,42.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
7,SABINE ISD 092906,1562.0,112.0,185.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
7,SAN AUGUSTINE ISD 203901,838.0,174.0,460.0,0.0,0.0,14.0,167.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SHELBYVILLE ISD 210903,830.0,38.0,69.0,0.0,0.0,13.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SLOCUM ISD 001909,454.0,28.0,54.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SPRING HILL ISD 092907,2138.0,207.0,399.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
7,STEPHEN F AUSTIN STATE UNIVERSITY 174801,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TATUM ISD 201910,1728.0,211.0,517.0,0.0,0.0,38.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
7,TENAHA ISD 210904,620.0,31.0,42.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TIMPSON ISD 210905,708.0,82.0,154.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
7,TRINIDAD ISD 107907,199.0,31.0,48.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TROUP ISD 212904,1141.0,90.0,163.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TYLER ISD 212905,19224.0,3200.0,10616.0,0.0,0.0,408.0,2664.0,232.0,0.0,0.0,152.0,0.0,0.0,1266.0
7,UNION GROVE ISD 230908,789.0,69.0,151.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,UNION HILL ISD 230904,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,UT TYLER INNOVATION ACADEMY 212804,757.0,65.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
7,VAN ISD 234906,2649.0,346.0,658.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
7,WASKOM ISD 102903,988.0,165.0,401.0,0.0,0.0,17.0,158.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
7,WELLS ISD 037909,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,WEST RUSK COUNTY CONSOLIDATED ISD 201914,1183.0,101.0,299.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
7,WEST SABINE ISD 202905,703.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,WESTWOOD ISD 001908,1722.0,170.0,378.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
7,WHITE OAK ISD 092908,1586.0,147.0,414.0,0.0,0.0,15.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
7,WHITEHOUSE ISD 212906,5077.0,504.0,1197.0,0.0,0.0,71.0,471.0,53.0,0.0,0.0,20.0,0.0,0.0,84.0
7,WINNSBORO ISD 250907,1630.0,137.0,220.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,WINONA ISD 212910,1210.0,254.0,805.0,0.0,0.0,23.0,237.0,24.0,0.0,0.0,0.0,0.0,0.0,82.0
7,WODEN ISD 174906,790.0,28.0,64.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,YANTIS ISD 250905,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
7,ZAVALLA ISD 003906,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ATLANTA ISD 034901,1807.0,164.0,438.0,0.0,0.0,22.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,AVERY ISD 194902,391.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,AVINGER ISD 034902,157.0,31.0,41.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,BLOOMBURG ISD 034909,301.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CHAPEL HILL ISD 225906,1095.0,45.0,163.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CHISUM ISD 139905,1012.0,100.0,178.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CLARKSVILLE ISD 194904,584.0,142.0,326.0,0.0,0.0,24.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,COMO-PICKTON CISD 112908,802.0,63.0,148.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8,COOPER ISD 060902,885.0,107.0,232.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
8,CUMBY ISD 112905,423.0,48.0,94.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DAINGERFIELD-LONE STAR ISD 172902,1131.0,131.0,344.0,0.0,0.0,34.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,22.0
8,DEKALB ISD 019901,912.0,95.0,183.0,0.0,0.0,11.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DETROIT ISD 194905,569.0,66.0,98.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,FANNINDEL ISD 060914,214.0,20.0,38.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,HARTS BLUFF ISD 225907,635.0,18.0,27.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,HOOKS ISD 019902,1022.0,63.0,98.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,HUBBARD ISD 019913,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,HUGHES SPRINGS ISD 034903,1366.0,106.0,166.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,JEFFERSON ISD 155901,1413.0,224.0,568.0,0.0,0.0,33.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
8,LEARY ISD 019914,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,LIBERTY-EYLAU ISD 019908,2783.0,570.0,1641.0,0.0,0.0,42.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
8,LINDEN-KILDARE CISD 034905,759.0,123.0,287.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
8,MALTA ISD 019910,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MAUD ISD 019903,508.0,26.0,33.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MCLEOD ISD 034906,402.0,14.0,20.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MILLER GROVE ISD 112907,354.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MOUNT PLEASANT ISD 225902,5585.0,872.0,2915.0,0.0,0.0,73.0,770.0,51.0,0.0,0.0,30.0,0.0,0.0,290.0
8,MOUNT VERNON ISD 080901,1745.0,216.0,394.0,0.0,0.0,24.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,NEW BOSTON ISD 019905,1480.0,213.0,499.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,NORTH HOPKINS ISD 112906,547.0,73.0,120.0,0.0,0.0,14.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
8,NORTH LAMAR ISD 139911,2726.0,335.0,660.0,0.0,0.0,21.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
8,PARIS ISD 139909,4137.0,794.0,2867.0,0.0,0.0,102.0,866.0,56.0,0.0,0.0,30.0,0.0,0.0,208.0
8,PEWITT CISD 172905,988.0,130.0,232.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8,PITTSBURG ISD 032902,2524.0,309.0,786.0,0.0,0.0,39.0,291.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8,PLEASANT GROVE ISD 019912,2257.0,87.0,199.0,0.0,0.0,23.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
8,PRAIRILAND ISD 139912,1239.0,57.0,119.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,QUEEN CITY ISD 034907,1201.0,117.0,223.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,RED LICK ISD 019911,536.0,29.0,64.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,REDWATER ISD 019906,1170.0,85.0,253.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
8,RIVERCREST ISD 194903,739.0,55.0,78.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ROXTON ISD 139908,191.0,26.0,52.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SALTILLO ISD 112909,262.0,16.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SIMMS ISD 019909,552.0,33.0,43.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SULPHUR BLUFF ISD 112910,236.0,10.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SULPHUR SPRINGS ISD 112901,4645.0,500.0,1536.0,0.0,0.0,73.0,449.0,14.0,0.0,0.0,0.0,0.0,0.0,121.0
8,TEXARKANA ISD 019907,7710.0,969.0,2415.0,0.0,0.0,70.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0
8,WINFIELD ISD 225905,178.0,15.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ARCHER CITY ISD 005901,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BELLEVUE ISD 039904,134.0,11.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BENJAMIN ISD 138904,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BOWIE ISD 169901,1869.0,135.0,253.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BRYSON ISD 119901,287.0,19.0,32.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BURKBURNETT ISD 243901,3574.0,446.0,1022.0,0.0,0.0,49.0,465.0,27.0,0.0,0.0,19.0,0.0,0.0,11.0
9,CHILLICOTHE ISD 099902,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CITY VIEW ISD 243906,1185.0,122.0,267.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CROWELL ISD 078901,236.0,26.0,44.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ELECTRA ISD 243902,487.0,57.0,152.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,FORESTBURG ISD 169910,216.0,18.0,22.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,GOLD BURG ISD 169906,123.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,GRAHAM ISD 252901,2574.0,349.0,887.0,0.0,0.0,28.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
9,HARROLD ISD 244901,122.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,HENRIETTA ISD 039902,1026.0,108.0,287.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,HOLLIDAY ISD 005902,1058.0,85.0,155.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,IOWA PARK CISD 243903,1953.0,205.0,382.0,0.0,0.0,27.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,JACKSBORO ISD 119902,1117.0,82.0,135.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,KNOX CITY-O'BRIEN CISD 138902,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,MIDWAY ISD 039905,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,MONTAGUE ISD 169908,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,MUNDAY CISD 138903,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NEWCASTLE ISD 252902,243.0,33.0,64.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NOCONA ISD 169902,837.0,40.0,154.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NORTHSIDE ISD 244905,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,OLNEY ISD 252903,742.0,61.0,169.0,0.0,0.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
9,PERRIN-WHITT CISD 119903,377.0,37.0,65.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,PETROLIA CISD 039903,547.0,53.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,PRAIRIE VALLEY ISD 169909,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,QUANAH ISD 099903,572.0,34.0,126.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
9,SAINT JO ISD 169911,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,SEYMOUR ISD 012901,630.0,30.0,90.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,THROCKMORTON ISD 224901,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,VERNON ISD 244903,2185.0,333.0,1097.0,0.0,0.0,60.0,289.0,34.0,0.0,0.0,15.0,0.0,0.0,92.0
9,WICHITA FALLS ISD 243905,15264.0,2102.0,6290.0,0.0,0.0,257.0,1887.0,44.0,0.0,0.0,167.0,0.0,0.0,661.0
9,WINDTHORST ISD 005904,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,WOODSON ISD 224902,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,A W BROWN LEADERSHIP ACADEMY 057816,2384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,A+ ACADEMY 057829,1443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ACADEMY FOR ACADEMIC EXCELLENCE 057814,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ACADEMY OF DALLAS 057810,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ADVANTAGE ACADEMY 057806,1841.0,193.0,349.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
10,ALLEN ISD 043901,22153.0,1217.0,3023.0,0.0,0.0,130.0,1122.0,45.0,0.0,0.0,64.0,0.0,0.0,293.0
10,ANNA ISD 043902,3801.0,363.0,877.0,0.0,0.0,34.0,321.0,26.0,0.0,0.0,12.0,0.0,0.0,65.0
10,ATHENS ISD 107901,3362.0,682.0,2261.0,0.0,0.0,64.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
10,AVALON ISD 070901,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,BELLS ISD 091901,881.0,67.0,133.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,BLAND ISD 116915,753.0,78.0,152.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,BLUE RIDGE ISD 043917,890.0,27.0,89.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
10,BOLES ISD 116916,601.0,112.0,176.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,BONHAM ISD 074903,2058.0,144.0,297.0,0.0,0.0,21.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
10,CADDO MILLS ISD 116901,1834.0,182.0,303.0,0.0,0.0,55.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,CAMPBELL ISD 116910,383.0,83.0,174.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,CANTON ISD 234902,2326.0,273.0,591.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
10,CARROLLTON-FARMERS BRANCH ISD 057903,27291.0,2705.0,8233.0,0.0,0.0,432.0,1872.0,140.0,0.0,0.0,261.0,0.0,0.0,1527.0
10,CEDAR HILL ISD 057904,8617.0,1638.0,4385.0,0.0,0.0,202.0,1155.0,119.0,0.0,0.0,102.0,0.0,0.0,844.0
10,CELESTE ISD 116902,529.0,23.0,36.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,CELINA ISD 043903,2701.0,207.0,308.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,CITYSCAPE SCHOOLS 057841,792.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
10,COLLINSVILLE ISD 091902,598.0,57.0,91.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,COMMERCE ISD 116903,1682.0,230.0,492.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
10,COMMUNITY ISD 043918,2420.0,202.0,381.0,0.0,0.0,10.0,191.0,11.0,0.0,0.0,0.0,0.0,0.0,45.0
10,COPPELL ISD 057922,13169.0,415.0,695.0,0.0,0.0,39.0,379.0,17.0,0.0,0.0,25.0,0.0,0.0,51.0
10,CRANDALL ISD 129901,4411.0,427.0,1010.0,0.0,0.0,78.0,390.0,44.0,0.0,0.0,37.0,0.0,0.0,110.0
10,DALLAS ISD 057905,168833.0,10168.0,19035.0,24.0,12.0,1699.0,2401.0,398.0,0.0,0.0,731.0,0.0,0.0,7980.0
10,DENISON ISD 091903,5104.0,699.0,2134.0,0.0,0.0,130.0,646.0,155.0,0.0,0.0,0.0,0.0,0.0,121.0
10,DESOTO ISD 057906,10972.0,2093.0,4529.0,0.0,0.0,252.0,1517.0,204.0,0.0,0.0,26.0,0.0,0.0,1102.0
10,DODD CITY ISD 074904,399.0,29.0,66.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DUNCANVILLE ISD 057907,13990.0,2975.0,8470.0,0.0,0.0,365.0,2610.0,255.0,0.0,0.0,90.0,0.0,0.0,1158.0
10,ECTOR ISD 074905,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,EDUCATION CENTER INTERNATIONAL ACA 057833,624.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
10,ENNIS ISD 070903,6170.0,816.0,2109.0,0.0,0.0,85.0,757.0,59.0,0.0,0.0,0.0,0.0,0.0,175.0
10,EVOLUTION ACADEMY CHARTER SCHOOL 057834,1370.0,124.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
10,FARMERSVILLE ISD 043904,1756.0,192.0,402.0,0.0,0.0,29.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
10,FERRIS ISD 070905,2875.0,491.0,1465.0,0.0,0.0,71.0,475.0,45.0,0.0,0.0,0.0,0.0,0.0,65.0
10,FORNEY ISD 129902,10958.0,939.0,2114.0,0.0,0.0,122.0,791.0,48.0,0.0,0.0,81.0,0.0,0.0,310.0
10,FRISCO ISD 043905,60926.0,2294.0,5358.0,0.0,0.0,112.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0
10,GARLAND ISD 057909,59942.0,6749.0,20795.0,0.0,0.0,554.0,5430.0,0.0,0.0,0.0,152.0,0.0,0.0,3079.0
10,GATEWAY CHARTER ACADEMY 057831,797.0,79.0,123.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
10,GOLDEN RULE CHARTER SCHOOL 057835,1530.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,GRAND PRAIRIE ISD 057910,31301.0,3628.0,9802.0,10.0,0.0,417.0,3340.0,202.0,10.0,0.0,160.0,0.0,0.0,880.0
10,GREENVILLE ISD 116905,5956.0,782.0,1762.0,0.0,0.0,31.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
10,GUNTER ISD 091917,955.0,35.0,46.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,HIGHLAND PARK ISD 057911,7061.0,151.0,222.0,0.0,0.0,17.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,HONEY GROVE ISD 074907,677.0,75.0,162.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
10,HOWE ISD 091905,1279.0,135.0,320.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,IMAGINE INTERNATIONAL ACADEMY OF N 043801,1415.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
10,INSPIRED VISION ACADEMY 057830,1389.0,168.0,295.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
10,INTERNATIONAL LEADERSHIP OF TEXAS 057848,17794.0,1727.0,3089.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0
